0.005317058879882097, 0.15836651623249054, 0.1340036541223526
0.057011038064956665, 0.14835670590400696, 0.12504512071609497
0.13092604279518127, 0.14961016178131104, 0.1782509684562683
0.002679166616871953, 0.13346436619758606, 0.1782509684562683
0.014531096443533897, 0.11895709484815598, 0.1782509684562683
0.008200841024518013, 0.18048739433288574, 0.1782509684562683
0.004112720489501953, 0.11875022947788239, 0.17161601781845093
0.013385830447077751, 0.14479444921016693, 0.19213366508483887
0.0012225710088387132, 0.12165484577417374, 0.19213366508483887
0.008680930361151695, 0.2009410560131073, 0.19213366508483887
